,artist,date,rank,song
26,MARK RONSON featuring BRUNO MARS,2015-10-10,27 ,Uptown Funk!
27,X AMBASSADORS,2015-10-10,28 ,Renegades
28,TAYLOR SWIFT featuring KENDRICK LAMAR,2015-10-10,29 ,Bad Blood
29,HAILEE STEINFELD,2015-10-10,30 ,Love Myself
30,RICH HOMIE QUAN,2015-10-10,31 ,Flex (Ooh Ooh Ooh)
31,JASON DERULO,2015-10-10,32 ,Want To Want Me
32,DRAKE,2015-10-10,33 ,Back To Back
33,ELLE KING,2015-10-10,34 ,Ex's & Oh's
34,FIFTH HARMONY featuring KID INK,2015-10-10,35 ,Worth It
35,THE WEEKND,2015-10-10,36 ,Earned It (Fifty Shades Of Grey)
36,ED SHEERAN,2015-10-10,37 ,Thinking Out Loud
37,ANDY GRAMMER,2015-10-10,38 ,"Honey, I'm Good."
38,JIDENNA featuring ROMAN GIANARTHUR,2015-10-10,39 ,Classic Man
39,LUKE BRYAN,2015-10-10,40 ,Strip It Down
40,KEITH URBAN,2015-10-10,41 ,"John Cougar, John Deere, John 3:16"
41,CHRIS JANSON,2015-10-10,42 ,Buy Me A Boat
42,SELENA GOMEZ,2015-10-10,43 ,Same Old Love
43,SAM HUNT,2015-10-10,44 ,House Party
44,MEGHAN TRAINOR featuring JOHN LEGEND,2015-10-10,45 ,Like I'm Gonna Lose You
45,CALVIN HARRIS & DISCIPLES,2015-10-10,46 ,How Deep Is Your Love
46,FUTURE featuring DRAKE,2015-10-10,47 ,Where Ya At
47,OMARION featuring CHRIS BROWN & JHENE AIKO,2015-10-10,48 ,Post To Be
48,MAROON 5,2015-10-10,49 ,Sugar
49,FETTY WAP,2015-10-10,50 ,Again
50,JEREMIH featuring J. COLE,2015-10-10,51 ,Planes
51,BRETT ELDREDGE,2015-10-10,52 ,Lose My Mind
52,THOMAS RHETT,2015-10-10,53 ,Crash And Burn
53,KENNY CHESNEY,2015-10-10,54 ,Save It For A Rainy Day
54,ALESSIA CARA,2015-10-10,55 ,Here
55,NICK JONAS,2015-10-10,56 ,Levels
56,NICKY JAM & ENRIQUE IGLESIAS,2015-10-10,57 ,El Perdon
57,K CAMP,2015-10-10,58 ,Comfortable
58,RAE SREMMURD,2015-10-10,59 ,This Could Be Us
59,CAM,2015-10-10,60 ,Burning House
60,MADDIE & TAE,2015-10-10,61 ,Fly
61,OLD DOMINION,2015-10-10,62 ,Break Up With Him
62,FLORIDA GEORGIA LINE,2015-10-10,63 ,Anything Goes
63,FLO RIDA featuring ROBIN THICKE & VERDINE WHITE,2015-10-10,64 ,"I Don't Like It, I Love It"
64,CARRIE UNDERWOOD,2015-10-10,65 ,Smoke Break
65,DRAKE,2015-10-10,66 ,Right Hand
66,ADAM LAMBERT,2015-10-10,67 ,Ghost Town
67,LITTLE MIX,2015-10-10,68 ,Black Magic
68,CHRIS YOUNG,2015-10-10,69 ,I'm Comin' Over
69,J. COLE,2015-10-10,70 ,No Role Modelz
70,POST MALONE,2015-10-10,71 ,White Iverson
71,LUKE BRYAN,2015-10-10,72 ,Kick The Dust Up
72,TRAVI$ SCOTT,2015-10-10,73 ,Antidote
73,COLE SWINDELL,2015-10-10,74 ,Let Me See Ya Girl
74,DAN + SHAY,2015-10-10,75 ,Nothin' Like You
75,CHASE RICE,2015-10-10,76 ,Gonna Wanna Tonight
76,THE WEEKND,2015-10-10,77 ,Acquainted
77,CHRIS BROWN,2015-10-10,78 ,Liquor
78,THE WEEKND,2015-10-10,79 ,Tell Your Friends
79,DUSTIN LYNCH,2015-10-10,80 ,Hell Of A Night
80,KENDRICK LAMAR,2015-10-10,81 ,Alright
81,5 SECONDS OF SUMMER,2015-10-10,82 ,She's Kinda Hot
82,TREY SONGZ,2015-10-10,83 ,About You
83,MEEK MILL featuring DRAKE,2015-10-10,84 ,R.I.C.O.
84,TY DOLLA $IGN featuring FUTURE & RAE SREMMURD,2015-10-10,85 ,Blase
85,BLAKE SHELTON,2015-10-10,86 ,Gonna
86,LIL WAYNE & CHARLIE PUTH,2015-10-10,87 ,Nothing But Troubles (Instagram Models)
87,JESS GLYNNE,2015-10-10,88 ,Hold My Hand
88,JAKE OWEN,2015-10-10,89 ,Real Life
89,THE GAME featuring DRAKE,2015-10-10,90 ,100
90,TORI KELLY,2015-10-10,91 ,Should've Been Us
91,KYGO featuring CONRAD,2015-10-10,92 ,Firestone
92,ZAC BROWN BAND,2015-10-10,93 ,Loving You Easy
93,J BALVIN,2015-10-10,94 ,Ginza
94,HALSEY,2015-10-10,95 ,New Americana
95,THE WEEKND featuring LANA DEL REY,2015-10-10,96 ,Prisoner
96,DAYA,2015-10-10,97 ,Hide Away
97,THE WEEKND featuring ED SHEERAN,2015-10-10,98 ,Dark Times
98,ANDREW McMAHON IN THE WILDERNESS,2015-10-10,99 ,Cecilia And The Satellite
99,RAE SREMMURD,2015-10-10,100,Come Get Her
0,THE WEEKND,2015-10-17,1  ,The Hills
1,JUSTIN BIEBER,2015-10-17,2  ,What Do You Mean?
2,THE WEEKND,2015-10-17,3  ,Can't Feel My Face
3,DRAKE,2015-10-17,4  ,Hotline Bling
4,SILENTO,2015-10-17,5  ,Watch Me
5,FETTY WAP featuring REMY BOYZ,2015-10-17,6  ,679
6,R. CITY featuring ADAM LEVINE,2015-10-17,7  ,Locked Away
7,SELENA GOMEZ featuring A$AP ROCKY,2015-10-17,8  ,Good For You
8,OMI,2015-10-17,9  ,Cheerleader
9,TAYLOR SWIFT,2015-10-17,10 ,Wildest Dreams
10,SHAWN MENDES,2015-10-17,11 ,Stitches
11,MAJOR LAZER x DJ SNAKE featuring M0,2015-10-17,12 ,Lean On
12,ED SHEERAN,2015-10-17,13 ,Photograph
13,MARK RONSON featuring BRUNO MARS,2015-10-17,14 ,Uptown Funk!
14,FETTY WAP featuring MONTY,2015-10-17,15 ,My Way
15,"MACKLEMORE & RYAN LEWIS featuring ERIC NALLY, MELLE MEL, KOO",2015-10-17,16 ,Downtown
16,DEMI LOVATO,2015-10-17,17 ,Cool For The Summer
17,FETTY WAP,2015-10-17,18 ,Trap Queen
18,RACHEL PLATTEN,2015-10-17,19 ,Fight Song
19,ILOVEMEMPHIS,2015-10-17,20 ,Hit The Quan
20,CHARLIE PUTH featuring MEGHAN TRAINOR,2015-10-17,21 ,Marvin Gaye
21,ELLIE GOULDING,2015-10-17,22 ,On My Mind
22,WIZ KHALIFA featuring CHARLIE PUTH,2015-10-17,23 ,See You Again
23,SKRILLEX & DIPLO featuring JUSTIN BIEBER,2015-10-17,24 ,Where Are U Now
24,ONE DIRECTION,2015-10-17,25 ,Drag Me Down
25,WALK THE MOON,2015-10-17,26 ,Shut Up And Dance
26,X AMBASSADORS,2015-10-17,27 ,Renegades
27,MEEK MILL featuring CHRIS BROWN & NICKI MINAJ,2015-10-17,28 ,All Eyes On You
28,FALL OUT BOY,2015-10-17,29 ,Uma Thurman
29,ELLE KING,2015-10-17,30 ,Ex's & Oh's
30,HAILEE STEINFELD,2015-10-17,31 ,Love Myself
31,RICH HOMIE QUAN,2015-10-17,32 ,Flex (Ooh Ooh Ooh)
32,FUTURE featuring DRAKE,2015-10-17,33 ,Where Ya At
33,DRAKE,2015-10-17,34 ,Back To Back
34,JASON DERULO,2015-10-17,35 ,Want To Want Me
35,LUKE BRYAN,2015-10-17,36 ,Strip It Down
36,TAYLOR SWIFT featuring KENDRICK LAMAR,2015-10-17,37 ,Bad Blood
37,ED SHEERAN,2015-10-17,38 ,Thinking Out Loud
38,CALVIN HARRIS & DISCIPLES,2015-10-17,39 ,How Deep Is Your Love
39,KEITH URBAN,2015-10-17,40 ,"John Cougar, John Deere, John 3:16"
40,MEGHAN TRAINOR featuring JOHN LEGEND,2015-10-17,41 ,Like I'm Gonna Lose You
41,THE WEEKND,2015-10-17,42 ,Earned It (Fifty Shades Of Grey)
42,FIFTH HARMONY featuring KID INK,2015-10-17,43 ,Worth It
43,FETTY WAP,2015-10-17,44 ,Again
44,MAROON 5,2015-10-17,45 ,Sugar
45,JIDENNA featuring ROMAN GIANARTHUR,2015-10-17,46 ,Classic Man
46,ALESSIA CARA,2015-10-17,47 ,Here
47,ANDY GRAMMER,2015-10-17,48 ,"Honey, I'm Good."
48,SELENA GOMEZ,2015-10-17,49 ,Same Old Love
49,JEREMIH featuring J. COLE,2015-10-17,50 ,Planes
50,SAM HUNT,2015-10-17,51 ,House Party
51,DRAKE & FUTURE,2015-10-17,52 ,Jumpman
52,BRETT ELDREDGE,2015-10-17,53 ,Lose My Mind
53,ONE DIRECTION,2015-10-17,54 ,Infinity
54,KENNY CHESNEY,2015-10-17,55 ,Save It For A Rainy Day
55,NICK JONAS,2015-10-17,56 ,Levels
56,CHRIS JANSON,2015-10-17,57 ,Buy Me A Boat
57,NICKY JAM & ENRIQUE IGLESIAS,2015-10-17,58 ,El Perdon
58,DRAKE,2015-10-17,59 ,Right Hand
59,K CAMP,2015-10-17,60 ,Comfortable
60,FETTY WAP,2015-10-17,61 ,RGF Island
61,THOMAS RHETT,2015-10-17,62 ,Crash And Burn
62,CARRIE UNDERWOOD,2015-10-17,63 ,Smoke Break
63,OLD DOMINION,2015-10-17,64 ,Break Up With Him
64,TRAVI$ SCOTT,2015-10-17,65 ,Antidote
65,CAM,2015-10-17,66 ,Burning House
66,FLORIDA GEORGIA LINE,2015-10-17,67 ,Anything Goes
67,RAE SREMMURD,2015-10-17,68 ,This Could Be Us
68,CHRIS YOUNG,2015-10-17,69 ,I'm Comin' Over
69,DRAKE & FUTURE,2015-10-17,70 ,Diamonds Dancing
70,LIL DICKY featuring FETTY WAP & RICH HOMIE QUAN,2015-10-17,71 ,$ave Dat Money
71,MADDIE & TAE,2015-10-17,72 ,Fly
72,POST MALONE,2015-10-17,73 ,White Iverson
73,J. COLE,2015-10-17,74 ,No Role Modelz
74,DRAKE & FUTURE,2015-10-17,75 ,Big Rings
75,ADAM LAMBERT,2015-10-17,76 ,Ghost Town
76,CHRIS BROWN,2015-10-17,77 ,Liquor
77,LITTLE MIX,2015-10-17,78 ,Black Magic
78,COLE SWINDELL,2015-10-17,79 ,Let Me See Ya Girl
79,DAN + SHAY,2015-10-17,80 ,Nothin' Like You
80,DRAKE & FUTURE,2015-10-17,81 ,Digital Dash
81,CHASE RICE,2015-10-17,82 ,Gonna Wanna Tonight
82,LUKE BRYAN,2015-10-17,83 ,Kick The Dust Up
83,DEMI LOVATO,2015-10-17,84 ,Confident
84,DRAKE & FUTURE,2015-10-17,85 ,Live From The Gutter
85,DRAKE & FUTURE,2015-10-17,86 ,Scholarships
86,BLAKE SHELTON,2015-10-17,87 ,Gonna
87,DRAKE,2015-10-17,88 ,30 For 30 Freestyle
88,DRAKE & FUTURE,2015-10-17,89 ,I'm The Plug
89,NAUGHTY BOY featuring BEYONCE & ARROW BENJAMIN,2015-10-17,90 ,Runnin' (Lose It All)
90,LIL WAYNE & CHARLIE PUTH,2015-10-17,91 ,Nothing But Troubles (Instagram Models)
91,THOMAS RHETT,2015-10-17,92 ,Die A Happy Man
92,RAE SREMMURD,2015-10-17,93 ,Come Get Her
93,J BALVIN,2015-10-17,94 ,Ginza
94,MAJOR LAZER featuring ELLIE GOULDING & TARRUS RILEY,2015-10-17,95 ,Powerful
95,TY DOLLA $IGN featuring FUTURE & RAE SREMMURD,2015-10-17,96 ,Blase
96,FLO RIDA featuring ROBIN THICKE & VERDINE WHITE,2015-10-17,97 ,"I Don't Like It, I Love It"
97,KENDRICK LAMAR,2015-10-17,98 ,Alright
98,A GREAT BIG WORLD featuring FUTURISTIC,2015-10-17,99 ,Hold Each Other
99,MEEK MILL featuring DRAKE,2015-10-17,100,R.I.C.O.
0,THE WEEKND,2015-10-24,1  ,The Hills
1,JUSTIN BIEBER,2015-10-24,2  ,What Do You Mean?
2,DRAKE,2015-10-24,3  ,Hotline Bling
3,THE WEEKND,2015-10-24,4  ,Can't Feel My Face
4,FETTY WAP featuring REMY BOYZ,2015-10-24,5  ,679
5,R. CITY featuring ADAM LEVINE,2015-10-24,6  ,Locked Away
6,SILENTO,2015-10-24,7  ,Watch Me
7,TAYLOR SWIFT,2015-10-24,8  ,Wildest Dreams
8,SHAWN MENDES,2015-10-24,9  ,Stitches
9,SELENA GOMEZ featuring A$AP ROCKY,2015-10-24,10 ,Good For You
10,OMI,2015-10-24,11 ,Cheerleader
11,MAJOR LAZER x DJ SNAKE featuring M0,2015-10-24,12 ,Lean On
12,ED SHEERAN,2015-10-24,13 ,Photograph
13,FETTY WAP,2015-10-24,14 ,Trap Queen
14,"MACKLEMORE & RYAN LEWIS featuring ERIC NALLY, MELLE MEL, KOO",2015-10-24,15 ,Downtown
15,FETTY WAP featuring MONTY,2015-10-24,16 ,My Way
16,ILOVEMEMPHIS,2015-10-24,17 ,Hit The Quan
17,X AMBASSADORS,2015-10-24,18 ,Renegades
18,DEMI LOVATO,2015-10-24,19 ,Cool For The Summer
19,ONE DIRECTION,2015-10-24,20 ,Drag Me Down
20,DRAKE & FUTURE,2015-10-24,21 ,Jumpman
21,ELLE KING,2015-10-24,22 ,Ex's & Oh's
22,WIZ KHALIFA featuring CHARLIE PUTH,2015-10-24,23 ,See You Again
23,SKRILLEX & DIPLO featuring JUSTIN BIEBER,2015-10-24,24 ,Where Are U Now
24,WALK THE MOON,2015-10-24,25 ,Shut Up And Dance
25,RACHEL PLATTEN,2015-10-24,26 ,Fight Song
26,MARK RONSON featuring BRUNO MARS,2015-10-24,27 ,Uptown Funk!
27,CHARLIE PUTH featuring MEGHAN TRAINOR,2015-10-24,28 ,Marvin Gaye
28,ELLIE GOULDING,2015-10-24,29 ,On My Mind
29,MEEK MILL featuring CHRIS BROWN & NICKI MINAJ,2015-10-24,30 ,All Eyes On You
30,HAILEE STEINFELD,2015-10-24,31 ,Love Myself
31,FUTURE featuring DRAKE,2015-10-24,32 ,Where Ya At
32,MEGHAN TRAINOR featuring JOHN LEGEND,2015-10-24,33 ,Like I'm Gonna Lose You
33,LUKE BRYAN,2015-10-24,34 ,Strip It Down
34,RICH HOMIE QUAN,2015-10-24,35 ,Flex (Ooh Ooh Ooh)
35,DRAKE,2015-10-24,36 ,Back To Back
36,FALL OUT BOY,2015-10-24,37 ,Uma Thurman
37,ED SHEERAN,2015-10-24,38 ,Thinking Out Loud
38,FETTY WAP,2015-10-24,39 ,Again
39,CALVIN HARRIS & DISCIPLES,2015-10-24,40 ,How Deep Is Your Love
40,ALESSIA CARA,2015-10-24,41 ,Here
41,JASON DERULO,2015-10-24,42 ,Want To Want Me
42,TAYLOR SWIFT featuring KENDRICK LAMAR,2015-10-24,43 ,Bad Blood
43,THE WEEKND,2015-10-24,44 ,Earned It (Fifty Shades Of Grey)
44,MAROON 5,2015-10-24,45 ,Sugar
45,NICK JONAS,2015-10-24,46 ,Levels
46,FIFTH HARMONY featuring KID INK,2015-10-24,47 ,Worth It
47,SELENA GOMEZ,2015-10-24,48 ,Same Old Love
48,BRETT ELDREDGE,2015-10-24,49 ,Lose My Mind
49,KEITH URBAN,2015-10-24,50 ,"John Cougar, John Deere, John 3:16"
50,JEREMIH featuring J. COLE,2015-10-24,51 ,Planes
51,DRAKE & FUTURE,2015-10-24,52 ,Big Rings
52,DRAKE & FUTURE,2015-10-24,53 ,Diamonds Dancing
53,KENNY CHESNEY,2015-10-24,54 ,Save It For A Rainy Day
54,SAM HUNT,2015-10-24,55 ,House Party
55,SIA,2015-10-24,56 ,Alive
56,FETTY WAP,2015-10-24,57 ,RGF Island
57,DRAKE,2015-10-24,58 ,Right Hand
58,OLD DOMINION,2015-10-24,59 ,Break Up With Him
59,NICKY JAM & ENRIQUE IGLESIAS,2015-10-24,60 ,El Perdon
60,CHRIS BROWN,2015-10-24,61 ,Liquor
61,DRAKE & FUTURE,2015-10-24,62 ,Digital Dash
62,CAM,2015-10-24,63 ,Burning House
63,K CAMP,2015-10-24,64 ,Comfortable
64,TRAVI$ SCOTT,2015-10-24,65 ,Antidote
65,CARRIE UNDERWOOD,2015-10-24,66 ,Smoke Break
66,FLORIDA GEORGIA LINE,2015-10-24,67 ,Anything Goes
67,POST MALONE,2015-10-24,68 ,White Iverson
68,DRAKE & FUTURE,2015-10-24,69 ,Scholarships
69,CHRIS YOUNG,2015-10-24,70 ,I'm Comin' Over
70,SAM SMITH,2015-10-24,71 ,Writing's On The Wall
71,J. COLE,2015-10-24,72 ,No Role Modelz
72,CHRIS JANSON,2015-10-24,73 ,Buy Me A Boat
73,DRAKE & FUTURE,2015-10-24,74 ,Live From The Gutter
74,MADDIE & TAE,2015-10-24,75 ,Fly
75,DRAKE & FUTURE,2015-10-24,76 ,I'm The Plug
76,RAE SREMMURD,2015-10-24,77 ,This Could Be Us
77,DRAKE & FUTURE,2015-10-24,78 ,Plastic Bag
78,DAN + SHAY,2015-10-24,79 ,Nothin' Like You
79,COLE SWINDELL,2015-10-24,80 ,Let Me See Ya Girl
80,CHASE RICE,2015-10-24,81 ,Gonna Wanna Tonight
81,DRAKE & FUTURE,2015-10-24,82 ,Change Locations
82,THOMAS RHETT,2015-10-24,83 ,Die A Happy Man
83,BRYSON TILLER,2015-10-24,84 ,Don't
84,ONE DIRECTION,2015-10-24,85 ,Infinity
85,FETTY WAP featuring MONTY,2015-10-24,86 ,Jugg
86,FUTURE,2015-10-24,87 ,Jersey
87,RAE SREMMURD,2015-10-24,88 ,Come Get Her
88,LITTLE MIX,2015-10-24,89 ,Black Magic
89,J BALVIN,2015-10-24,90 ,Ginza
90,ADAM LAMBERT,2015-10-24,91 ,Ghost Town
91,DRAKE,2015-10-24,92 ,30 For 30 Freestyle
92,TY DOLLA $IGN featuring FUTURE & RAE SREMMURD,2015-10-24,93 ,Blase
93,MAJOR LAZER featuring ELLIE GOULDING & TARRUS RILEY,2015-10-24,94 ,Powerful
94,HALSEY,2015-10-24,95 ,New Americana
95,RUDIMENTAL featuring ED SHEERAN,2015-10-24,96 ,Lay It All On Me
96,BLAKE SHELTON,2015-10-24,97 ,Gonna
97,LIL WAYNE & CHARLIE PUTH,2015-10-24,98 ,Nothing But Troubles (Instagram Models)
98,LUKE BRYAN,2015-10-24,99 ,Kick The Dust Up
99,DAYA,2015-10-24,100,Hide Away
0,THE WEEKND,2015-10-31,1  ,The Hills
1,DRAKE,2015-10-31,2  ,Hotline Bling
2,JUSTIN BIEBER,2015-10-31,3  ,What Do You Mean?
3,SILENTO,2015-10-31,4  ,Watch Me
4,FETTY WAP featuring REMY BOYZ,2015-10-31,5  ,679
5,THE WEEKND,2015-10-31,6  ,Can't Feel My Face
6,R. CITY featuring ADAM LEVINE,2015-10-31,7  ,Locked Away
7,SHAWN MENDES,2015-10-31,8  ,Stitches
8,TAYLOR SWIFT,2015-10-31,9  ,Wildest Dreams
9,SELENA GOMEZ featuring A$AP ROCKY,2015-10-31,10 ,Good For You
10,MAJOR LAZER x DJ SNAKE featuring M0,2015-10-31,11 ,Lean On
11,ED SHEERAN,2015-10-31,12 ,Photograph
12,OMI,2015-10-31,13 ,Cheerleader
13,"MACKLEMORE & RYAN LEWIS featuring ERIC NALLY, MELLE MEL, KOO",2015-10-31,14 ,Downtown
14,ILOVEMEMPHIS,2015-10-31,15 ,Hit The Quan
15,DRAKE & FUTURE,2015-10-31,16 ,Jumpman
16,FETTY WAP,2015-10-31,17 ,Trap Queen
17,FETTY WAP featuring MONTY,2015-10-31,18 ,My Way
18,X AMBASSADORS,2015-10-31,19 ,Renegades
19,ELLE KING,2015-10-31,20 ,Ex's & Oh's
20,ONE DIRECTION,2015-10-31,21 ,Drag Me Down
21,WIZ KHALIFA featuring CHARLIE PUTH,2015-10-31,22 ,See You Again
22,ELLIE GOULDING,2015-10-31,23 ,On My Mind
23,WALK THE MOON,2015-10-31,24 ,Shut Up And Dance
24,MARK RONSON featuring BRUNO MARS,2015-10-31,25 ,Uptown Funk!
25,RACHEL PLATTEN,2015-10-31,26 ,Fight Song
26,SKRILLEX & DIPLO featuring JUSTIN BIEBER,2015-10-31,27 ,Where Are U Now
27,MEGHAN TRAINOR featuring JOHN LEGEND,2015-10-31,28 ,Like I'm Gonna Lose You
28,ALESSIA CARA,2015-10-31,29 ,Here
29,FUTURE featuring DRAKE,2015-10-31,30 ,Where Ya At
30,HAILEE STEINFELD,2015-10-31,31 ,Love Myself
31,DEMI LOVATO,2015-10-31,32 ,Cool For The Summer
32,CALVIN HARRIS & DISCIPLES,2015-10-31,33 ,How Deep Is Your Love
33,LUKE BRYAN,2015-10-31,34 ,Strip It Down
34,MEEK MILL featuring CHRIS BROWN & NICKI MINAJ,2015-10-31,35 ,All Eyes On You
35,CHARLIE PUTH featuring MEGHAN TRAINOR,2015-10-31,36 ,Marvin Gaye
36,ED SHEERAN,2015-10-31,37 ,Thinking Out Loud
37,SELENA GOMEZ,2015-10-31,38 ,Same Old Love
38,FETTY WAP,2015-10-31,39 ,Again
39,RICH HOMIE QUAN,2015-10-31,40 ,Flex (Ooh Ooh Ooh)
40,DRAKE,2015-10-31,41 ,Back To Back
41,JASON DERULO,2015-10-31,42 ,Want To Want Me
42,FALL OUT BOY,2015-10-31,43 ,Uma Thurman
43,NICK JONAS,2015-10-31,44 ,Levels
44,MAROON 5,2015-10-31,45 ,Sugar
45,TAYLOR SWIFT featuring KENDRICK LAMAR,2015-10-31,46 ,Bad Blood
46,THE WEEKND,2015-10-31,47 ,Earned It (Fifty Shades Of Grey)
47,BRETT ELDREDGE,2015-10-31,48 ,Lose My Mind
48,JEREMIH featuring J. COLE,2015-10-31,49 ,Planes
49,FIFTH HARMONY featuring KID INK,2015-10-31,50 ,Worth It
50,TRAVI$ SCOTT,2015-10-31,51 ,Antidote
51,DRAKE & FUTURE,2015-10-31,52 ,Big Rings
52,POST MALONE,2015-10-31,53 ,White Iverson
53,OLD DOMINION,2015-10-31,54 ,Break Up With Him
54,DRAKE & FUTURE,2015-10-31,55 ,Diamonds Dancing
55,CAM,2015-10-31,56 ,Burning House
56,KENNY CHESNEY,2015-10-31,57 ,Save It For A Rainy Day
57,NICKY JAM & ENRIQUE IGLESIAS,2015-10-31,58 ,El Perdon
58,KEITH URBAN,2015-10-31,59 ,"John Cougar, John Deere, John 3:16"
59,CHRIS YOUNG,2015-10-31,60 ,I'm Comin' Over
60,FLORIDA GEORGIA LINE,2015-10-31,61 ,Anything Goes
61,K CAMP,2015-10-31,62 ,Comfortable
62,SAM HUNT,2015-10-31,63 ,House Party
63,CHRIS BROWN,2015-10-31,64 ,Liquor
64,DRAKE,2015-10-31,65 ,Right Hand
65,J. COLE,2015-10-31,66 ,No Role Modelz
66,FETTY WAP,2015-10-31,67 ,RGF Island
67,CARRIE UNDERWOOD,2015-10-31,68 ,Smoke Break
68,THOMAS RHETT,2015-10-31,69 ,Die A Happy Man
69,MADDIE & TAE,2015-10-31,70 ,Fly
70,DRAKE & FUTURE,2015-10-31,71 ,Digital Dash
71,DRAKE & FUTURE,2015-10-31,72 ,Scholarships
72,CHASE RICE,2015-10-31,73 ,Gonna Wanna Tonight
73,COLE SWINDELL,2015-10-31,74 ,Let Me See Ya Girl
74,CHRIS JANSON,2015-10-31,75 ,Buy Me A Boat
75,DAN + SHAY,2015-10-31,76 ,Nothin' Like You
76,RAE SREMMURD,2015-10-31,77 ,This Could Be Us
77,RAE SREMMURD,2015-10-31,78 ,Come Get Her
78,DRAKE & FUTURE,2015-10-31,79 ,I'm The Plug
79,TY DOLLA $IGN featuring FUTURE & RAE SREMMURD,2015-10-31,80 ,Blase
80,BRYSON TILLER,2015-10-31,81 ,Don't
81,DRAKE & FUTURE,2015-10-31,82 ,Live From The Gutter
82,DEJ LOAF featuring BIG SEAN,2015-10-31,83 ,Back Up
83,MAJOR LAZER featuring ELLIE GOULDING & TARRUS RILEY,2015-10-31,84 ,Powerful
84,BLAKE SHELTON,2015-10-31,85 ,Gonna
85,DRAKE & FUTURE,2015-10-31,86 ,Change Locations
86,DRAKE & FUTURE,2015-10-31,87 ,Plastic Bag
87,J BALVIN,2015-10-31,88 ,Ginza
88,LIL WAYNE & CHARLIE PUTH,2015-10-31,89 ,Nothing But Troubles (Instagram Models)
89,SAM HUNT,2015-10-31,90 ,Break Up In A Small Town
90,FUTURE,2015-10-31,91 ,Jersey
91,HALSEY,2015-10-31,92 ,New Americana
92,DAYA,2015-10-31,93 ,Hide Away
93,NELLY featuring JEREMIH,2015-10-31,94 ,The Fix
94,TWENTY ONE PILOTS,2015-10-31,95 ,Stressed Out
95,ANDREW McMAHON IN THE WILDERNESS,2015-10-31,96 ,Cecilia And The Satellite
96,ADAM LAMBERT,2015-10-31,97 ,Ghost Town
97,FETTY WAP featuring MONTY,2015-10-31,98 ,Jugg
98,BROTHERS OSBORNE,2015-10-31,99 ,Stay A Little Longer
99,A GREAT BIG WORLD featuring FUTURISTIC,2015-10-31,100,Hold Each Other
0,THE WEEKND,2015-11-07,1  ,The Hills
1,DRAKE,2015-11-07,2  ,Hotline Bling
2,JUSTIN BIEBER,2015-11-07,3  ,What Do You Mean?
3,FETTY WAP featuring REMY BOYZ,2015-11-07,4  ,679
4,SHAWN MENDES,2015-11-07,5  ,Stitches
5,TAYLOR SWIFT,2015-11-07,6  ,Wildest Dreams
6,THE WEEKND,2015-11-07,7  ,Can't Feel My Face
7,R. CITY featuring ADAM LEVINE,2015-11-07,8  ,Locked Away
8,SILENTO,2015-11-07,9  ,Watch Me
9,SELENA GOMEZ featuring A$AP ROCKY,2015-11-07,10 ,Good For You
10,MAJOR LAZER x DJ SNAKE featuring M0,2015-11-07,11 ,Lean On
11,"MACKLEMORE & RYAN LEWIS featuring ERIC NALLY, MELLE MEL, KOO",2015-11-07,12 ,Downtown
12,DRAKE & FUTURE,2015-11-07,13 ,Jumpman
13,OMI,2015-11-07,14 ,Cheerleader
14,ILOVEMEMPHIS,2015-11-07,15 ,Hit The Quan
15,ELLE KING,2015-11-07,16 ,Ex's & Oh's
16,ED SHEERAN,2015-11-07,17 ,Photograph
17,SELENA GOMEZ,2015-11-07,18 ,Same Old Love
18,FETTY WAP,2015-11-07,19 ,Trap Queen
19,X AMBASSADORS,2015-11-07,20 ,Renegades
20,FETTY WAP featuring MONTY,2015-11-07,21 ,My Way
21,ELLIE GOULDING,2015-11-07,22 ,On My Mind
22,ALESSIA CARA,2015-11-07,23 ,Here
23,MEGHAN TRAINOR featuring JOHN LEGEND,2015-11-07,24 ,Like I'm Gonna Lose You
24,WIZ KHALIFA featuring CHARLIE PUTH,2015-11-07,25 ,See You Again
25,ONE DIRECTION,2015-11-07,26 ,Drag Me Down
26,MARK RONSON featuring BRUNO MARS,2015-11-07,27 ,Uptown Funk!
27,FUTURE featuring DRAKE,2015-11-07,28 ,Where Ya At
28,WALK THE MOON,2015-11-07,29 ,Shut Up And Dance
29,LUKE BRYAN,2015-11-07,30 ,Strip It Down
30,CALVIN HARRIS & DISCIPLES,2015-11-07,31 ,How Deep Is Your Love
31,RACHEL PLATTEN,2015-11-07,32 ,Fight Song
32,SKRILLEX & DIPLO featuring JUSTIN BIEBER,2015-11-07,33 ,Where Are U Now
33,HAILEE STEINFELD,2015-11-07,34 ,Love Myself
34,ED SHEERAN,2015-11-07,35 ,Thinking Out Loud
35,MEEK MILL featuring CHRIS BROWN & NICKI MINAJ,2015-11-07,36 ,All Eyes On You
36,FETTY WAP,2015-11-07,37 ,Again
37,DRAKE,2015-11-07,38 ,Back To Back
38,JASON DERULO,2015-11-07,39 ,Want To Want Me
39,DEMI LOVATO,2015-11-07,40 ,Cool For The Summer
40,TRAVI$ SCOTT,2015-11-07,41 ,Antidote
41,CHARLIE PUTH featuring MEGHAN TRAINOR,2015-11-07,42 ,Marvin Gaye
42,MAROON 5,2015-11-07,43 ,Sugar
